að	að	c
í	í	af
lokin	lok	nhfog
verði	verða	svg3en
því	sá	faheþ
svarað	svara	sþghen
hver	hver	fsken
gerði	gera	sfg3eþ
myndböndin	myndband	nhfog
sem	sem	ct
hjónin	hjón	nhfng
fá	fá	sfg3fn
send	senda	sþghfo
.	.	pl

En	en	c
svo	svo	aa
er	vera	sfg3en
ekki	ekki	aa
.	.	pl

Michael	Michael	n----s
Haneke	Haneke	n----s
skilur	skilja	sfg3en
mann	maður	nkeo
eftir	eftir	aa
í	í	af
lausu	laus	lheþsf
lofti	loft	nheþ
,	,	pk
pirraðan	pirraður	lkeosf
í	í	af
fyrstu	fyrstur	lveþve
en	en	c
síðan	síðan	aa
leitar	leita	sfg3en
myndin	mynd	nveng
á	á	af
mann	maður	nkeo
næstu	næstur	lkfove
daga	dagur	nkfo
og	og	c
í	í	af
stað	staður	nkeo
pirrings	pirringur	nkee
koma	koma	sfg3fn
heilabrot	heilabrot	nhfn
.	.	pl

Ég	ég	fp1en
er	vera	sfg1en
ennþá	ennþá	aa
að	að	cn
melta	melta	sng
myndina	mynd	nveog
og	og	c
á	eiga	sfg1en
trúlega	trúlega	aa
eftir	eftir	aa
að	að	cn
horfa	horfa	sng
á	á	af
hana	hún	fpveo
aftur	aftur	aa
einn	einn	fokeo
góðan	góður	lkeosf
veðurdag	veðurdagur	nkeo
.	.	pl

Pistill	pistill	nken
í	í	af
Víðsjá	Víðsjá	nveþ-s
23.	23.	ta
janúar	janúar	nkeo
2006	2006	ta

14.8.2005	14.8.2005	ta

Bíótónar	bíótónn	nkfn
-	-	pa
gulur	gulur	lkensf

Bíótónar	bíótónn	nkfn
-	-	pa
4.	4.	ta
júní	júní	nkeo
2005	2005	ta
-	-	pa
Gulur	gulur	lkensf

Heilir	heill	lkfnsf
og	og	c
sælir	sæll	lkfnsf
hlustendur	hlustandi	nkfn
góðir	góður	lkfnsf
!	!	pl

Fyrst	fyrr	aae
voru	vera	sfg3fþ
kvikmyndir	kvikmynd	nvfn
ekki	ekki	aa
í	í	af
lit	litur	nkeþ
.	.	pl

Samt	samt	aa
skiptu	skipta	sfg3fþ
litir	litur	nkfn
máli	mál	nheþ
.	.	pl

Það	það	fphen
var	vera	sfg3eþ
hreint	hreint	aa
ekki	ekki	aa
sama	samur	fbhen
hvernig	hvernig	aa
búningar	búningur	nkfn
,	,	pk
leikmynd	leikmynd	nven
og	og	c
umhverfið	umhverfi	nheng
allt	allur	fohen
var	vera	sfg3eþ
á	á	af
litinn	litur	nkeog
.	.	pl

Þeir	sá	fakfn
sem	sem	ct
unnu	vinna	sfg3fþ
við	við	af
kvikmyndir	kvikmynd	nvfo
í	í	af
árdaga	árdagur	nkfo
urðu	verða	sfg3fþ
sérfræðingar	sérfræðingur	nkfn
í	í	af
að	að	cn
þekkja	þekkja	sng
hvernig	hvernig	aa
daufir	daufur	lkfnsf
jafnt	jafnt	aa
sem	sem	c
skærir	skær	lkfnsf
litir	litur	nkfn
komu	koma	sfg3fþ
út	út	aa
í	í	af
grátónaskalanum	grátónaskali	nkeþg
,	,	pk
vissu	vita	sfg3fþ
til	til	af
dæmis	dæmi	nhee
upp	upp	aa
á	á	af
hár	hár	nheo
hvernig	hvernig	aa
hárauður	hárauður	lkensf
kjóll	kjóll	nken
kæmi	koma	svg3eþ
út	út	aa
í	í	af
svart	svart	aa
/	/	pa
hvítri	hvítur	lveþsf
mynd	mynd	nveþ
.	.	pl

Svo	svo	aa
litir	litur	nkfn
hafa	hafa	sfg3fn
alltaf	alltaf	aa
skipt	skipta	sþghen
máli	mál	nheþ
í	í	af
kvikmyndum	kvikmynd	nvfþ
.	.	pl

En	en	c
þeir	hann	fpkfn
skipta	skipta	sfg3fn
jafnvel	jafnvel	aa
enn	enn	aa
meira	mikill	lheþvm
máli	mál	nheþ
nú	nú	aa
til	til	af
dags	dagur	nkee
.	.	pl

Sumir	sumur	fokfn
kvikmyndaleikstjórar	kvikmyndaleikstjóri	nkfn
nota	nota	sfg3fn
liti	litur	nkfo
mjög	mjög	aa
meðvitað	meðvitað	aa
.	.	pl

Meðal	meðal	af
þeirra	hann	fpkfe
eru	vera	sfg3fn
Kieslowski	Kieslowski	n----s
heitinn	heitinn	lkensf
,	,	pk
Ingmar	Ingmar	nken-s
Bergman	Bergman	nken-s
,	,	pk
Sally	Sally	n----s
Potter	Potter	n----s
og	og	c
mexíkóski	mexíkóskur	lkenvf
leikstjórinn	leikstjóri	nkeng
Alfonso	Alfonso	n----s
Cuarón	Cuarón	n----s
.	.	pl

Aðrir	annar	fokfn
nota	nota	sfg3fn
liti	litur	nkfo
markvisst	markvisst	aa
án	án	af
þess	það	fphee
að	að	cn
gera	gera	sng
sér	sig	fpkfþ
grein	grein	nveo
fyrir	fyrir	af
því	það	fpheþ
.	.	pl

Oft	oft	aa
er	vera	sfg3en
það	það	fphen
þannig	þannig	aa
að	að	c
leikstjórar	leikstjóri	nkfn
fullyrða	fullyrða	sfg3fn
að	að	c
þeir	hann	fpkfn
noti	nota	svg3fn
ekki	ekki	aa
tákn	tákn	nhfo
.	.	pl

En	en	c
hefðir	hefð	nvfn
fyrir	fyrir	af
merkingu	merking	nveþ
ýmis	ýmis	fokee
konar	konar	nkee
tákna	tákn	nhfe
og	og	c
lita	litur	nkfe
fléttast	flétta	sfm3fn
inn	inn	aa
í	í	af
allt	allur	foheo
okkar	ég	fp1fe
umhverfi	umhverfi	nheo
og	og	c
menningu	menning	nveo
og	og	c
oft	oft	aa
á	á	af
tíðum	tíð	nvfþ
tökum	taka	sfg1fn
við	ég	fp1fn
alls	allur	fohee
ekki	ekki	aa
eftir	eftir	af
því	það	fpheþ
af	af	af
því	það	fpheþ
að	að	c
það	það	fphen
er	vera	sfg3en
eitthvað	einhver	fohen
svo	svo	aa
sjálfsagt	sjálfsagt	aa
.	.	pl

Þannig	þannig	aa
er	vera	sfg3en
það	það	fphen
með	með	af
suma	sumur	fokfo
leikstjóra	leikstjóri	nkfo
líka	líka	aa
...	...	pa

þeir	hann	fpkfn
segjast	segja	sfm3fn
ekki	ekki	aa
nota	nota	sng
tákn	tákn	nhfo
vegna	vegna	af
þess	það	fphee
að	að	c
þeir	hann	fpkfn
gera	gera	sfg3fn
það	það	fpheo
ómeðvitað	ómeðvitað	aa
.	.	pl

Það	það	fphen
er	vera	sfg3en
stundum	stundum	aa
sagt	segja	sþghen
að	að	c
litir	litur	nkfn
séu	vera	svg3fn
lykillinn	lykill	nkeng
að	að	af
sál	sál	nveþ
fólks	fólk	nhee
vegna	vegna	af
þess	það	fphee
hve	hve	aa
vel	vel	aa
þeir	hann	fpkfn
nái	ná	svg3fn
til	til	af
undirmeðvitundarinnar	undirmeðvitund	nveeg
.	.	pl

Hver	hver	foken
einasti	einasti	lkenvf
litur	litur	nken
í	í	af
litaskalanum	litaskali	nkeþg
setur	setja	sfg3en
fram	fram	aa
þögla	þögull	lveosf
yfirlýsingu	yfirlýsing	nveo
til	til	af
áhorfandans	áhorfandi	nkeeg
.	.	pl

Hvernig	hvernig	aa
áhorfandinn	áhorfandi	nkeng
nemur	nema	sfg3en
litinn	litur	nkeog
er	vera	sfg3en
svo	svo	aa
undir	undir	af
ýmsu	ýmis	foheþ
komið	koma	sþghen
,	,	pk
til	til	af
dæmis	dæmi	nhee
hvernig	hvernig	aa
augu	auga	nhfn
hans	hann	fpkee
meðtaka	meðtaka	sfg3fn
liti	litur	nkfo
,	,	pk
og	og	c
hvaða	hvaða	fshfo
áhrif	áhrif	nhfo
umhverfi	umhverfi	nhen
,	,	pk
samfélag	samfélag	nhen
og	og	c
menning	menning	nven
hafa	hafa	sfg3fn
haft	hafa	sþghen
á	á	af
viðkomandi	viðkomandi	lkeoof
.	.	pl

Lita-sálarfræði	litasálarfræði	nven
er	vera	sfg3en
ónákvæm	ónákvæmur	lvensf
og	og	c
frekar	frekar	aam
óljós	óljós	lvensf
vísindagrein	vísindagrein	nven
sem	sem	ct
átti	eiga	sfg3eþ
lengi	lengi	aa
framan	framan	aa
af	af	aa
erfitt	erfiður	lheosf
uppdráttar	uppdráttur	nkee
sem	sem	ct
alvarleg	alvarlegur	lvensf
vísindagrein	vísindagrein	nven
.	.	pl

Hins	hinn	fakee
vegar	vegur	nkee
hefur	hafa	sfg3en
hún	hún	fpven
jafnframt	jafnframt	aa
verið	vera	sþghen
ein	einn	foven
sú	sá	faven
allra	allur	fovfe
vinsælasta	vinsæll	lvenve
.	.	pl

Litir	litur	nkfn
tengjast	tengja	sfm3fn
tilfinningum	tilfinning	nvfþ
og	og	c
hafa	hafa	sfg3fn
áhrif	áhrif	nhfo
á	á	af
undirmeðvitundina	undirmeðvitund	nveog
.	.	pl

Flestir	margur	lkfnse
hafa	hafa	sfg3fn
heyrt	heyra	sþghen
um	um	af
helstu	heldri	lhfove
áhrif	áhrif	nhfo
lita	litur	nkfe
á	á	af
tilfinningar	tilfinning	nvfo
okkar	ég	fp1fe
,	,	pk
til	til	af
dæmis	dæmi	nhee
að	að	c
litir	litur	nkfn
sem	sem	ct
flokkaðir	flokka	sþgkfn
eru	vera	sfg3fn
sem	sem	c
hlýjir	hlýr	lkfnsf
eða	eða	c
heitir	heitur	lkfnsf
litir	litur	nkfn
eins	eins	aa
og	og	c
appelsínugulur	appelsínugulur	lkensf
og	og	c
rauður	rauður	lkensf
gefa	gefa	sfg3fn
frá	frá	af
sér	sig	fpkfþ
strauma	straumur	nkfo
sem	sem	ct
eru	vera	sfg3fn
spennandi	spennandi	lkfnof
og	og	c
líflegir	líflegur	lkfnsf
.	.	pl

Gulur	gulur	lkensf
,	,	pk
rauður	rauður	lkensf
,	,	pk
grænn	grænn	lkensf
,	,	pk
og	og	c
blár	blár	lkensf
verða	verða	sfg3fn
til	til	af
umfjöllunnar	umfjalla	x
í	í	af
þessari	þessi	faveþ
röð	röð	nveþ
Bíótóna	Bíótónn	nkfe-s
og	og	c
ég	ég	fp1en
byrja	byrja	sfg1en
á	á	af
gula	gulur	lkeþvf
litnum	litur	nkeþg
.	.	pl

Í	í	af
þættinum	þáttur	nkeþg
ætla	ætla	sfg1en
ég	ég	fp1en
að	að	cn
leika	leika	sng
lög	lag	nhfo
sem	sem	ct
öll	allur	fohfn
tengjast	tengja	sfm3fn
gula	gulur	lkeþvf
litnum	litur	nkeþg
,	,	pk
hvort	hvort	c
sem	sem	c
það	það	fphen
er	vera	sfg3en
gegnum	gegnum	af
litaskalann	litaskali	nkeog
í	í	af
myndinni	mynd	nveþg
,	,	pk
titla	titill	nkfo
kvikmyndanna	kvikmynd	nvfeg
eða	eða	c
söngvanna	söngur	nkfeg
.	.	pl

Fyrst	fyrr	aae
er	vera	sfg3en
það	það	fphen
tónlist	tónlist	nven
úr	úr	af
kvikmynd	kvikmynd	nveþ
sem	sem	ct
er	vera	sfg3en
ef	ef	c
til	til	aa
vill	vilja	sfg3en
sú	sá	faven
sem	sem	ct
er	vera	sfg3en
allra	allur	fovfe
þekktust	þekktur	lvense
sem	sem	c
gul	gulur	lvensf
kvikmynd	kvikmynd	nven
.	.	pl

Tvöfalt	tvöfaldur	lhensf
líf	líf	nhen
Veroníku	Veroníku	n----s
eftir	eftir	af
Krysztof	Krysztof	n----s
Kieslowski	Kieslowski	n----s
.	.	pl

Pólski	pólskur	lkenvf
leikstjórinn	leikstjóri	nkeng
Krysztof	Krysztof	n----s
Kieslowski	Kieslowski	n----s
fæddist	fæða	sfm3eþ
í	í	af
Varsjá	Varsjá	nveþ-s
27.	27.	ta
júní	júní	nkeo
1941	1941	ta
,	,	pk
en	en	c
lést	láta	sfm3eþ
fyrir	fyrir	af
aldur	aldur	nkeo
fram	fram	aa
þann	sá	fakeo
13.	13.	ta
mars	mars	nkeo
1996	1996	ta
eftir	eftir	af
hjartaaðgerð	hjartaaðgerð	nveo
.	.	pl

Eftir	eftir	af
Kieslowski	Kieslowski	n----s
liggja	liggja	sfg3fn
margar	margur	lvfnsf
perlur	perla	nvfn
kvikmyndasögunnar	kvikmyndasaga	nveeg
,	,	pk
bæði	bæði	c
heimildamyndir	heimildamynd	nvfn
og	og	c
leiknar	leikinn	lvfnsf
kvikmyndir	kvikmynd	nvfn
.	.	pl

Þær	hún	fpvfn
myndir	mynd	nvfn
Kieslowski	Kieslowski	n----s
sem	sem	ct
flestir	margur	lkfnse
þekkja	þekkja	sfg3fn
eru	vera	sfg3fn
án	án	af
efa	efi	nkee
þríleikurinn	þríleikur	nkeng
,	,	pk
«	«	pg
Þrír	þrír	tfkfn
litir	litur	nkfn
:	:	pa
Blár	blár	lkensf
,	,	pk
Hvítur	hvítur	lkensf
,	,	pk
og	og	c
Rauður	rauður	lkensf
og	og	c
eflaust	eflaust	aa
muna	muna	sfg3fn
líka	líka	aa
margir	margur	lkfnsf
«	«	pg
Tvöfalt	tvöfaldur	lheosf
líf	líf	nheo
Veróníku	Veróníka	nvee-s
»	»	pg
.	.	pl

Þó	þó	aa
Kieslowski	Kieslowski	n----s
hafi	hafa	svg3en
gert	gera	sþghen
margar	margur	lvfosf
frábærar	frábær	lvfosf
myndir	mynd	nvfo
og	og	c
Boðorðin	Boðorð	nhfogs
tíu	tíu	tfhfo
áður	áður	aa
hen	en	x
hann	hann	fpken
gerði	gera	sfg3eþ
Tvöfalt	tvöfaldur	lheosf
líf	líf	nheo
Veróníku	Veróníka	nvee-s
árið	ár	nheog
1991	1991	ta
,	,	pk
var	vera	sfg3eþ
það	það	fphen
sú	sá	faven
mynd	mynd	nven
sem	sem	ct
vakti	vekja	sfg3eþ
athygli	athygli	nveo
umheimsins	umheimur	nkeeg
á	á	af
honum	hann	fpkeþ
.	.	pl

Myndin	mynd	nveng
skoðar	skoða	sfg3en
mannlegt	mannlegur	lheosf
eðli	eðli	nheo
á	á	af
nærfærinn	nærfærinn	lkeosf
hátt	háttur	nkeo
og	og	c
til	til	af
að	að	cn
fullkomna	fullkomna	sng
listaverkið	listaverk	nheog
er	vera	sfg3en
einstakur	einstakur	lkensf
leikur	leikur	nken
Irène	Irène	n----s
Jacob	Jacob	n----s
,	,	pk
frábær	frábær	lvensf
tónlist	tónlist	nven
Preisners	Preisner	nkee-s
og	og	c
falleg	fallegur	lvensf
myndataka	myndataka	nven
Slawomir	Slawomir	n----s
Idziak	Idziak	n----s
.	.	pl

Sagan	saga	nveng
segir	segja	sfg3en
frá	frá	af
tveimur	tveir	tfvfþ
stúlkum	stúlka	nvfþ
sem	sem	ct
eru	vera	sfg3fn
tvífarar	tvífari	nkfn
,	,	pk
önnur	annar	foven
býr	búa	sfg3en
í	í	af
Póllandi	Pólland	nheþ-s
en	en	c
hin	hinn	faven
í	í	af
Frakklandi	Frakkland	nheþ-s
.	.	pl

Á	á	af
óútskýranlegan	óútskýranlegur	lkeosf
hátt	háttur	nkeo
skynja	skynja	sfg3fn
þær	hún	fpvfn
tengsl	tengsl	nhfo
sem	sem	ct
þær	hún	fpvfn
eiga	eiga	sfg3fn
erfitt	erfiður	lheosf
með	með	af
að	að	cn
skilja	skilja	sng
.	.	pl

Kieslowski	Kieslowski	n----s
sagði	segja	sfg3eþ
um	um	af
«	«	pg
Tvöfalt	tvöfaldur	lheosf
líf	líf	nheo
Veróníku	Veróníka	nvee-s
»	»	pg
að	að	c
hún	hún	fpven
væri	vera	svg3eþ
viðkvæm	viðkvæmur	lvensf
mynd	mynd	nven
um	um	af
viðkvæmt	viðkvæmur	lheosf
fólk	fólk	nheo
.	.	pl

Yfir	yfir	af
myndinni	mynd	nveþg
allri	allur	foveþ
liggur	liggja	sfg3en
gul	gulur	lvensf
slikja	slikja	nven
,	,	pk
filterar	filter	nkfn
eru	vera	sfg3fn
notaðir	nota	sþgkfn
og	og	c
líka	líka	aa
guli	gulur	lkenvf
liturinn	litur	nkeng
og	og	c
yfir	yfir	aa
í	í	af
brúnan	brúnn	lkeosf
í	í	af
ýmsum	ýmis	fohfþ
smáatriðum	smáatriði	nhfþ
í	í	af
leikmynd	leikmynd	nveþ
og	og	c
búningum	búningur	nkfþ
.	.	pl

Gulur	gulur	lkensf
litur	litur	nken
getur	geta	sfg3en
staðið	standa	sþghen
fyrir	fyrir	af
margt	margur	lheosf
.	.	pl

Það	það	fphen
fer	fara	sfg3en
mikið	mikill	lhensf
eftir	eftir	aa
í	í	af
hvaða	hvaða	fskeþ
tón	tónn	nkeþ
hann	hann	fpken
er	vera	sfg3en
og	og	c
auðvitað	auðvitað	aa
skiptir	skipta	sfg3en
samhengið	samhengi	nheng
máli	mál	nheþ
líka	líka	aa
.	.	pl

Allir	allur	fokfn
litir	litur	nkfn
hafa	hafa	sfg3fn
bæði	bæði	c
jákvæða	jákvæður	lveosf
og	og	c
neikvæða	neikvæður	lveosf
merkingu	merking	nveo
.	.	pl

Jákvæð	jákvæður	lvensf
merking	merking	nven
þess	sá	fakee
gula	gulur	lkeevf
tengist	tengja	sfm3en
til	til	af
dæmis	dæmi	nhee
sól	sól	nveþ
,	,	pk
hamingju	hamingja	nveþ
,	,	pk
von	von	nveþ
,	,	pk
bjartsýni	bjartsýni	nveþ
,	,	pk
hugmyndaflugi	hugmyndaflug	nheþ
og	og	c
hlýju	hlýja	nveþ
.	.	pl

Og	og	c
það	það	fphen
er	vera	sfg3en
jákvætt	jákvæður	lhensf
Þegar	þegar	c
tónn	tónn	nken
gula	gulur	lkeevf
litarins	litur	nkeeg
er	vera	sfg3en
örlítið	örlítið	aa
út	út	aa
í	í	af
rautt	rauður	lheosf
eða	eða	c
brúnt	brúnn	lheosf
sem	sem	ct
er	vera	sfg3en
litur	litur	nken
jarðarinnar	jörð	nveeg
.	.	pl

Hins	hinn	fakee
vegar	vegur	nkee
getur	geta	sfg3en
guli	gulur	lkenvf
liturinn	litur	nkeng
einnig	einnig	aa
staðið	standa	sþghen
fyrir	fyrir	af
hættu	hætta	nveo
,	,	pk
svik	svik	nhfo
,	,	pk
veikindi	veikindi	nhfo
,	,	pk
afbrýðisemi	afbrýðisemi	nveo
,	,	pk
tvöfeldni	tvöfeldni	nveo
,	,	pk
óheiðarleika	óheiðarleiki	nkeo
og	og	c
heigulshátt	heigulsháttur	nkeo
.	.	pl

Enginn	enginn	foken
litur	litur	nken
er	vera	sfg3en
betur	vel	aam
fallin	fallinn	x
til	til	af
að	að	cn
ná	ná	sng
athygli	athygli	nveþ
fólks	fólk	nhee
enda	enda	c
er	vera	sfg3en
hann	hann	fpken
til	til	af
dæmis	dæmi	nhee
notaður	nota	sþgken
þegar	þegar	c
vara	vara	sng
á	eiga	sfg3en
fólk	fólk	nheo
við	við	af
hættu	hætta	nveþ
.	.	pl

Í	í	af
umferðinni	umferð	nveþg
eða	eða	c
í	í	af
tengslum	tengsl	nhfþ
við	við	af
eiturefni	eiturefni	nhfo
.	.	pl

Augun	auga	nhfng
eiga	eiga	sfg3fn
erfitt	erfiður	lheosf
með	með	af
að	að	cn
þola	þola	sng
stóran	stór	lkeosf
skammt	skammtur	nkeo
af	af	af
skærgulum	skærgulur	lkeþsf
lit	litur	nkeþ
.	.	pl

Gul	gulur	lvensf
rós	rós	nven
er	vera	sfg3en
tákn	tákn	nhen
um	um	af
vináttu	vinátta	nveo
,	,	pk
meðan	meðan	c
rauðar	rauður	lvfnsf
rósir	rós	nvfn
tákna	tákna	sfg3fn
ást	ást	nveo
.	.	pl

Guli	gulur	lkenvf
liturinn	litur	nkeng
er	vera	sfg3en
líka	líka	aa
andlegur	andlegur	lkensf
.	.	pl

Hann	hann	fpken
er	vera	sfg3en
litur	litur	nken
goða	goði	nkfe
eða	eða	c
í	í	af
mörgum	margur	lhfþsf
trúarbrögðum	trúarbrögð	nhfþ
og	og	c
í	í	af
Asíu	Asía	nveþ-s
er	vera	sfg3en
hann	hann	fpken
heilagur	heilagur	lkensf
.	.	pl

Í	í	af
Veróniku	Verónika	nveþ-s
er	vera	sfg3en
guli	gulur	lkenvf
liturinn	litur	nkeng
í	í	af
flestum	margur	lhfþse
tilfellum	tilfelli	nhfþ
hlýr	hlýr	lkensf
og	og	c
gefur	gefa	sfg3en
von	von	nveo
.	.	pl

Ekki	ekki	aa
er	vera	sfg3en
hægt	hægur	lhensf
að	að	cn
segja	segja	sng
sömu	samur	fbveo
sögu	saga	nveo
um	um	af
gula	gulur	lkeovf
litinn	litur	nkeog
í	í	af
næstu	næstur	lveþve
mynd	mynd	nveþ
sem	sem	ct
er	vera	sfg3en
til	til	af
umfjöllunar	umfjöllun	nvee
,	,	pk
Kill	Kill	n----s
Bill	Bill	n----s
eftir	eftir	af
Quentin	Quentin	n----s
Tarantino	Tarantino	n----s
.	.	pl

Og	og	c
ég	ég	fp1en
get	geta	sfg1en
nefnt	nefna	sþghen
fleiri	margur	lvfovm
myndir	mynd	nvfo
sem	sem	ct
hafa	hafa	sfg3fn
gulan	gulur	lkeosf
tón	tónn	nkeo
ríkjandi	ríkjandi	lkeoof
,	,	pk
og	og	c
þá	þá	aa
oft	oft	aa
í	í	af
hluta	hluti	nkeþ
myndanna	mynd	nvfeg
.	.	pl

Litanotkun	litanotkun	nven
í	í	af
myndinni	mynd	nveþg
Borg	Borg	nveþ-s
Guðs	Guð	nkee-s
eftir	eftir	aa
eftir	eftir	af
brasilíska	brasilískur	lkeovf
leikstjóran	leikstjóri	x
Fernando	Fernando	n----s
Meirelles	Meirelles	n----s
er	vera	sfg3en
mjög	mjög	aa
meðvituð	meðvitaður	lvensf
.	.	pl

Þar	þar	aa
er	vera	sfg3en
fortíðin	fortíð	nveng
gul	gulur	lvensf
.	.	pl

Nostalgía	nostalgía	nven
er	vera	sfg3en
ríkjandi	ríkjandi	lvenof
.	.	pl

Meirelles	Meirelles	n----s
notar	nota	sfg3en
gulan	gulur	lkeosf
filter	filter	nkeo
þannig	þannig	aa
að	að	c
þegar	þegar	c
ein	einn	foven
aðalpersónan	aðalpersóna	nveng
,	,	pk
Rocket	Rocket	n----s
,	,	pk
hugsar	hugsa	sfg3en
um	um	af
æskuna	æska	nveog
er	vera	sfg3en
gul	gulur	lvensf
slikja	slikja	nven
yfir	yfir	af
öllu	allur	foheþ
.	.	pl

Þegar	þegar	c
maður	maður	nken
hugsar	hugsa	sfg3en
til	til	af
baka	bak	nhfe
finnst	finna	sfm3en
manni	maður	nkeþ
alltaf	alltaf	aa
hafa	hafa	sng
verið	vera	sþghen
sól	sól	nven
þegar	þegar	c
maður	maður	nken
var	vera	sfg3eþ
lítill	lítill	lkensf
,	,	pk
meira	mikill	lheovm
að	að	cn
segja	segja	sng
hér	hér	aa
á	á	af
Íslandi	Ísland	nheþ-s
.	.	pl

Ef	ef	c
til	til	aa
vill	vilja	sfg3en
ekki	ekki	aa
skrýtið	skrýtinn	lhensf
að	að	c
æskuminningarnar	æskuminning	nvfng
séu	vera	svg3fn
gular	gulur	lvfnsf
í	í	af
Brasilíu	Brasilía	nveþ-s
.	.	pl

Reyndar	reyndar	aa
hef	hafa	sfg1en
ég	ég	fp1en
séð	sjá	sþghen
þetta	þessi	faheo
notað	nota	sþgheo
í	í	af
myndum	mynd	nvfþ
áður	áður	aa
,	,	pk
t.d.	t.d.	ks
man	muna	sfg1en
ég	ég	fp1en
ekki	ekki	aa
betur	vel	aam
en	en	c
Steven	Steven	n----s
Soderbergh	Soderbergh	n----s
hafi	hafa	svg3en
litað	lita	sþghen
endurlit	endurlit	nheo
til	til	af
fortíðar	fortíð	nvee
gul	gulur	lhfosf
í	í	af
Traffic	Traffic	e
.	.	pl

Önnur	annar	foven
mynd	mynd	nven
með	með	af
gulum	gulur	lkeþsf
lit	litur	nkeþ
er	vera	sfg3en
Löng	langur	lvensf
trúlofun	trúlofun	nven
.	.	pl

Jean	Jean	n----s
Pierre	Pierre	n----s
Jeunet	Jeunet	n----s
hefur	hafa	sfg3en
alltaf	alltaf	aa
haft	hafa	sþghen
gaman	gaman	nheo
af	af	af
að	að	cn
nota	nota	sng
liti	litur	nkfo
til	til	af
að	að	cn
gefa	gefa	sng
frásögninni	frásögn	nveþg
dýpt	dýpt	nveo
.	.	pl

Þeir	hann	fpkfn
sem	sem	ct
sáu	sjá	sfg3fþ
Amelie	Amelie	n----s
á	á	af
sínum	sinn	fekeþ
tíma	tími	nkeþ
muna	muna	sfg3fn
það	það	fpheo
ef	ef	c
til	til	aa
vill	vilja	sfg3en
.	.	pl

Í	í	af
langri	langur	lveþsf
trúlofun	trúlofun	nveþ
notar	nota	sfg3en
hann	hann	fpken
gráan	grár	lkeosf
og	og	c
grágrænan	grágrænn	lkeosf
til	til	af
að	að	cn
undirstrika	undirstrika	sng
skelfingu	skelfing	nveo
vígvallarins	vígvöllur	nkeeg
og	og	c
hlýjan	hlýr	lkeosf
gulan	gulur	lkeosf
og	og	c
sepiu-brúnan	sepiu-brúnn	lkeosf
til	til	af
að	að	cn
gefa	gefa	sng
ástarsögunni	ástarsaga	nveþg
mýkt	mýkt	nveo
.	.	pl

Ef	ef	c
vel	vel	aa
er	vera	sfg3en
að	að	c
gáð	gá	sþghen
notar	nota	sfg3en
hann	hann	fpken
líka	líka	aa
rauða	rauður	lkeovf
litinn	litur	nkeog
sem	sem	ct
tákn	tákn	nheo
um	um	af
líf	líf	nheo
á	á	af
nokkrum	nokkur	fokfþ
stöðum	staður	nkfþ
.	.	pl

En	en	c
frá	frá	af
Langri	langur	lveþsf
trúlofun	trúlofun	nveþ
yfir	yfir	aa
í	í	af
stórhátíð	stórhátíð	nveo
þar	þar	aa
sem	sem	c
guli	gulur	lkenvf
liturinn	litur	nkeng
er	vera	sfg3en
ríkjandi	ríkjandi	lkenof
.	.	pl

Ég	ég	fp1en
er	vera	sfg1en
viss	viss	lvensf
um	um	af
að	að	c
guli	gulur	lkenvf
liturinn	litur	nkeng
minnir	minna	sfg3en
marga	margur	lkfosf
á	á	af
páskahátíðina	páskahátíð	nveog
.	.	pl

Með	með	af
páskaliljum	páskalilja	nvfþ
og	og	c
páskaungum	páskaungi	nkfþ
.	.	pl

Til	til	aa
er	vera	sfg3en
helgisögn	helgisögn	nven
sem	sem	ct
segir	segja	sfg3en
að	að	c
eitt	einn	foheo
sinn	sinn	nheo
hafi	hafa	svg3fn
páskaliljurnar	páskalilja	nvfng
verið	vera	sþghen
hvítar	hvítur	lvfnsf
.	.	pl

En	en	c
þegar	þegar	c
sól	sól	nven
reis	rísa	sfg3eþ
á	á	af
páskamorgni	páskamorgunn	nkeþ
og	og	c
Jesús	Jesús	nken-s
var	vera	sfg3eþ
ekki	ekki	aa
í	í	af
gröfinni	gröf	nveþg
,	,	pk
þar	þar	aa
sem	sem	c
hann	hann	fpken
var	vera	sfg3eþ
upprisinn	upprisinn	lkensf
frá	frá	af
dauðum	dauður	lkfþsf
,	,	pk
þá	þá	aa
var	vera	sfg3eþ
birta	birta	nven
sólarinnar	sól	nveeg
svo	svo	aa
gullin	gullinn	lvensf
af	af	af
fögnuði	fögnuður	nkeþ
að	að	c
páskaliljurnar	páskalilja	nvfng
urðu	verða	sfg3fþ
gular	gulur	lvfnsf
.	.	pl

Næst	nærri	aae
skulum	skulu	sfg1fn
við	ég	fp1fn
hlusta	hlusta	sng
á	á	af
titillag	titillag	nheo
kvikmyndarinnar	kvikmynd	nveeg
Easter	Easter	n----s
Parade	Parade	e
frá	frá	af
árinu	ár	nheþg
1948	1948	ta
með	með	af
Judy	Judy	n----s
Garland	Garland	n----s
og	og	c
Fred	Fred	n----s
Astaire	Astaire	n----s
í	í	af
aðalhlutverki	aðalhlutverk	nheþ
.	.	pl

Easter	Easter	n----s
Parade	Parade	e
fjallar	fjalla	sfg3en
um	um	af
dansparið	danspar	nheog
Don	Don	n----s
og	og	c
